UBIGEO_HECHO,DPTO_HECHO_NEW,PROV_HECHO,DIST_HECHO,COMISARIA,COD_CPNP_LOCAL,LAT,LONG,DEPTO_COMISARIA,PROV_COMISARIA,DIST_COMISARIA,ES_PRINCIPAL,SECTORES
221004,SAN MARTIN,TOCACHE,SHUNTE,CPNP TOCACHE,7035,-8.1884396,-76.51227108,SAN MARTIN,TOCACHE,SHUNTE,True,4
230109,TACNA,TACNA,SAMA,CPNP BOCA DEL RIO,4296,-18.15801252,-70.67886955,TACNA,TACNA,SAMA,False,3
230109,TACNA,TACNA,SAMA,CPNP SAMA LAS YARAS,4300,-17.86290277,-70.56007625,TACNA,TACNA,SAMA,True,4
250401,UCAYALI,PURUS,PURUS,CPNP PURUS,1715,-9.77232179,-70.71072398,UCAYALI,PURUS,PURUS,True,3
010304,AMAZONAS,BONGARA,COROSHA,CPNP JUMBILLA,1465,-5.90337712,-77.79884048,AMAZONAS,BONGARA,COROSHA,True,5
010309,AMAZONAS,BONGARA,SAN CARLOS,CPNP JAZAN,1462,-5.9432186,-77.97817037,AMAZONAS,BONGARA,SAN CARLOS,True,4
010119,AMAZONAS,CHACHAPOYAS,SAN ISIDRO DE MAINO,CPNP TINGO,1443,-6.37988672,-77.90588086,AMAZONAS,CHACHAPOYAS,SAN ISIDRO DE MAINO,True,5
010507,AMAZONAS,LUYA,LONGUITA,CPNP TINGO,1443,-6.37988672,-77.90588086,AMAZONAS,LUYA,LONGUITA,True,5
010510,AMAZONAS,LUYA,LUYA VIEJO,CPNP LAMUD,1440,-6.13924963,-77.95217841,AMAZONAS,LUYA,LUYA VIEJO,True,6
010512,AMAZONAS,LUYA,OCALLI,CPNP OCALLI,1505,-6.23504819,-78.26561244,AMAZONAS,LUYA,OCALLI,True,2
010523,AMAZONAS,LUYA,TRITA,CPNP LAMUD,1440,-6.13924963,-77.95217841,AMAZONAS,LUYA,TRITA,True,6
020510,ANCASH,BOLOGNESI,HUAYLLACAYAN,CPNP CAJACAY,4822,-10.15375204,-77.43865901,ANCASH,BOLOGNESI,HUAYLLACAYAN,True,3
021009,ANCASH,HUARI,MASIN,CPNP HUAYTUNA,4956,-9.36102264,-77.08301067,ANCASH,HUARI,MASIN,True,6
021103,ANCASH,HUARMEY,CULEBRAS,CPNP HUARMEY,4930,-10.06898726,-78.15444293,ANCASH,HUARMEY,CULEBRAS,True,10
021209,ANCASH,HUAYLAS,SANTO TORIBIO,CPNP HUAYLAS,4857,-8.87269233,-77.8923664,ANCASH,HUAYLAS,SANTO TORIBIO,True,2
021705,ANCASH,RECUAY,LLACLLIN,CPNP COTAPARACO,4840,-9.99451686,-77.58747285,ANCASH,RECUAY,LLACLLIN,True,4
021707,ANCASH,RECUAY,PAMPAS CHICO,CPNP CAJACAY,4822,-10.15375204,-77.43865901,ANCASH,RECUAY,PAMPAS CHICO,True,3
021904,ANCASH,SIHUAS,CASHAPAMPA,CPNP SIHUAS,4974,-8.5543449,-77.63136535,ANCASH,SIHUAS,CASHAPAMPA,True,10
021908,ANCASH,SIHUAS,RAGASH,CPNP SIHUAS,4974,-8.5543449,-77.63136535,ANCASH,SIHUAS,RAGASH,True,10
030210,APURIMAC,ANDAHUAYLAS,PAMPACHIRI,CPNP PAMPACHIRI,5478,-14.18713911,-73.5440726,APURIMAC,ANDAHUAYLAS,PAMPACHIRI,True,4
030217,APURIMAC,ANDAHUAYLAS,TUMAY HUARACA,CPNP SORAS,3407,-14.11480398,-73.60368317,APURIMAC,ANDAHUAYLAS,TUMAY HUARACA,True,4
030413,APURIMAC,AYMARAES,SORAYA,CPNP CHALHUANCA,5440,-14.29523923,-73.24763498,APURIMAC,AYMARAES,SORAYA,True,7
030501,APURIMAC,COTABAMBAS,TAMBOBAMBA,CPNP TAMBOBAMBA,5466,-13.94843956,-72.17535691,APURIMAC,COTABAMBAS,TAMBOBAMBA,True,2
040514,AREQUIPA,CAYLLOMA,SAN ANTONIO DE CHUCA,CPNP SAN ANTONIO DE CHUCA-IMATA,4066,-15.83807214,-71.09157428,AREQUIPA,CAYLLOMA,SAN ANTONIO DE CHUCA,True,3
040806,AREQUIPA,LA UNION,PUYCA,CPNP ALCA,4232,-15.13479034,-72.7645544,AREQUIPA,LA UNION,PUYCA,True,3
050403,AYACUCHO,HUANTA,HUAMANGUILLA,CPNP HUAMANGUILLA,7510,-13.01128495,-74.1729251,AYACUCHO,HUANTA,HUAMANGUILLA,True,3
050404,AYACUCHO,HUANTA,IGUAIN,CPNP HUAMANGUILLA,7510,-13.01128495,-74.1729251,AYACUCHO,HUANTA,IGUAIN,True,3
050706,AYACUCHO,PARINACOCHAS,PUYUSCA,CPNP PUYUSCA-INCUYO,3468,-15.24985,-73.569592,AYACUCHO,PARINACOCHAS,PUYUSCA,True,2
050805,AYACUCHO,PAUCAR DEL SARA SARA,MARCABAMBA,CPNP MARCABAMBA,3471,-15.1490685,-73.34115433,AYACUCHO,PAUCAR DEL SARA SARA,MARCABAMBA,True,3
051007,AYACUCHO,VICTOR FAJARDO,COLCA,CPNP HUANCAPI,3377,-13.75155958,-74.06588018,AYACUCHO,VICTOR FAJARDO,COLCA,True,7
060103,CAJAMARCA,CAJAMARCA,CHETILLA,CPNP MAGDALENA,5020,-7.25171499,-78.6565217,CAJAMARCA,CAJAMARCA,CHETILLA,True,2
060303,CAJAMARCA,CELENDIN,CORTEGANA,CPNP CORTEGANA,5113,-6.51301098,-78.32930925,CAJAMARCA,CELENDIN,CORTEGANA,True,3
060602,CAJAMARCA,CUTERVO,CALLAYUC,CPNP CALLAYUC,5156,-6.18102053,-78.9103141,CAJAMARCA,CUTERVO,CALLAYUC,True,3
061004,CAJAMARCA,SAN MARCOS,GREGORIO PITA,CPNP SAN MARCOS,5050,-7.33139051,-78.17325584,CAJAMARCA,SAN MARCOS,GREGORIO PITA,True,4
080507,CUSCO,CANAS,QUEHUE,CPNP YANAOCA,3630,-14.214755,-71.43208,CUSCO,CANAS,QUEHUE,True,4
080702,CUSCO,CHUMBIVILCAS,CAPACMARCA,CPNP MARA,5461,-14.08645351,-72.10228731,CUSCO,CHUMBIVILCAS,CAPACMARCA,True,2
080704,CUSCO,CHUMBIVILCAS,COLQUEMARCA,CPNP HAQUIRA,5464,-14.21388045,-72.18944681,CUSCO,CHUMBIVILCAS,COLQUEMARCA,True,3
080706,CUSCO,CHUMBIVILCAS,LLUSCO,CPNP SANTO TOMAS,3645,-14.44809705,-72.08440231,CUSCO,CHUMBIVILCAS,LLUSCO,True,5
080707,CUSCO,CHUMBIVILCAS,QUIÑOTA,CPNP HAQUIRA,5464,-14.21388045,-72.18944681,CUSCO,CHUMBIVILCAS,QUIÑOTA,True,3
081008,CUSCO,PARURO,PILLPINTO,CPNP ACCHA,3662,-13.96963024,-71.83037314,CUSCO,PARURO,PILLPINTO,True,2
081203,CUSCO,QUISPICANCHI,CAMANTI,CPNP QUINCEMIL,3574,-13.23243713,-70.75622018,CUSCO,QUISPICANCHI,CAMANTI,True,2
100317,HUANUCO,DOS DE MAYO,RIPAN,CPNP DOS DE MAYO,5934,-9.82810956,-76.80179358,HUANUCO,DOS DE MAYO,RIPAN,True,9
100608,HUANUCO,LEONCIO PRADO,CASTILLO GRANDE,CPNP TINGO MARIA,7000,-9.29806953,-76.00260836,HUANUCO,LEONCIO PRADO,CASTILLO GRANDE,True,4
110405,ICA,PALPA,TIBILLO,CPNP CORDOVA,3294,-14.03830759,-75.18395784,ICA,PALPA,TIBILLO,True,6
